ganancia,ganancia_normalizada,auc,type,semilla,tiempo,cp,ms,mb,md
2653750,3791071.42857143,0.870865889405548,train,810489,7.82084894180298,0,20,1,9
738750,2462500,0.810233995747782,test,175018,7.54875421524048,0,20,1,9
3917500,5596428.57142857,0.813335123969176,train,175018,7.54875421524048,0,20,1,9
1273750,4245833.33333333,0.871858672286638,test,778192,7.70952892303467,0,20,1,9
4657500,6653571.42857143,0.874968319562844,train,778192,7.70952892303467,0,20,1,9
638750,2129166.66666667,0.773675750937002,test,320524,7.54183983802795,0,20,1,9
4211250,6016071.42857143,0.819510939062327,train,320524,7.54183983802795,0,20,1,9
620000,2066666.66666667,0.846937648010576,test,288488,7.79039406776428,0,20,1,9
4411250,6301785.71428571,0.867996565379663,train,288488,7.79039406776428,0,20,1,9
1142500,3808333.33333333,0.818524027387071,test,871386,7.98585104942322,0,20,1,9
3761250,5373214.28571429,0.837271319058446,train,871386,7.98585104942322,0,20,1,9
572500,1908333.33333333,0.836317973390069,test,699829,7.74527502059937,0,20,1,9
4262500,6089285.71428571,0.874989594999355,train,699829,7.74527502059937,0,20,1,9
882500,2941666.66666667,0.838715573223861,test,964557,7.71064591407776,0,20,1,9
4856250,6937500,0.860800880778398,train,964557,7.71064591407776,0,20,1,9
945000,3150000,0.872491139577924,test,229601,8.36838507652283,0,20,1,9
4247500,6067857.14285714,0.886444583858182,train,229601,8.36838507652283,0,20,1,9
790000,2633333.33333333,0.863893633040101,test,844578,8.14139795303345,0,20,1,9
4172500,5960714.28571429,0.878164323037704,train,844578,8.14139795303345,0,20,1,9
1305000,4350000,0.855098197192595,test,712561,9.08884692192078,0,20,1,9
4207500,6010714.28571429,0.862010653464546,train,712561,9.08884692192078,0,20,1,9
777500,2591666.66666667,0.845220535452223,test,868040,8.79727101325989,0,20,1,9
4908750,7012500,0.872797955871313,train,868040,8.79727101325989,0,20,1,9
1248750,4162500,0.819178422171121,test,853913,11.3995289802551,0,20,1,9
3596250,5137500,0.81084108092317,train,853913,11.3995289802551,0,20,1,9
643750,2145833.33333333,0.80190993974472,test,868784,7.61351203918457,0,20,1,9
3263750,4662500,0.810786989499714,train,868784,7.61351203918457,0,20,1,9
827500,2758333.33333333,0.854549826123557,test,633751,7.75594282150269,0,20,1,9
2415000,3450000,0.876054376202519,train,633751,7.75594282150269,0,20,1,9
722500,2408333.33333333,0.834589805210364,test,950141,7.71184206008911,0,20,1,9
5560000,7942857.14285714,0.872316365000716,train,950141,7.71184206008911,0,20,1,9
847500,2825000,0.822194830550706,test,709609,7.74611020088196,0,20,1,9
3822500,5460714.28571429,0.836356587441517,train,709609,7.74611020088196,0,20,1,9
867500,2891666.66666667,0.809205792337089,test,637945,7.71428799629211,0,20,1,9
4633750,6619642.85714286,0.815976423990088,train,637945,7.71428799629211,0,20,1,9
330000,1100000,0.856968465325407,test,730768,7.98602294921875,0,20,1,9
3620000,5171428.57142857,0.871374026906732,train,730768,7.98602294921875,0,20,1,9
756250,2520833.33333333,0.786427353603973,test,767625,7.71886396408081,0,20,1,9
3531250,5044642.85714286,0.825418551314816,train,767625,7.71886396408081,0,20,1,9
923750,3079166.66666667,0.821973932498602,test,273723,7.8488290309906,0,20,1,9
3217500,4596428.57142857,0.847261499160344,train,273723,7.8488290309906,0,20,1,9
697500,2325000,0.841053852452229,test,213770,7.8081591129303,0,20,1,9
3025000,4321428.57142857,0.863955785762433,train,213770,7.8081591129303,0,20,1,9
1622500,5408333.33333333,0.868754584560987,test,397339,7.9987530708313,0,20,1,9
3015000,4307142.85714286,0.877597507052689,train,397339,7.9987530708313,0,20,1,9
1386250,4620833.33333333,0.811239628540923,test,437556,7.90241694450378,0,20,1,9
5006250,7151785.71428571,0.853683120126991,train,437556,7.90241694450378,0,20,1,9
885000,2950000,0.854666997334891,test,292442,8.20368003845215,0,20,1,9
5353750,7648214.28571429,0.882224376159228,train,292442,8.20368003845215,0,20,1,9
602500,2008333.33333333,0.814288775034704,test,883505,7.74594402313232,0,20,1,9
3543750,5062500,0.815162742285108,train,883505,7.74594402313232,0,20,1,9
1098750,3662500,0.847521972817749,test,794374,7.89606094360352,0,20,1,9
3701250,5287500,0.883481527907866,train,794374,7.89606094360352,0,20,1,9
816250,2720833.33333333,0.861411232609293,test,420696,7.79767513275147,0,20,1,9
4092500,5846428.57142857,0.875556057702214,train,420696,7.79767513275147,0,20,1,9
797500,2658333.33333333,0.846637921234486,test,925615,7.87484192848206,0,20,1,9
4473750,6391071.42857143,0.886280425416316,train,925615,7.87484192848206,0,20,1,9
1043750,3479166.66666667,0.790644169712424,test,731666,8.02487897872925,0,20,1,9
4631250,6616071.42857143,0.831502479401463,train,731666,8.02487897872925,0,20,1,9
846250,2820833.33333333,0.847023918607107,test,556680,7.84685516357422,0,20,1,9
4682500,6689285.71428571,0.877785307360747,train,556680,7.84685516357422,0,20,1,9
9e+05,3e+06,0.856500362354881,test,944592,7.84426116943359,0,20,1,9
5351250,7644642.85714286,0.877589729237602,train,944592,7.84426116943359,0,20,1,9
1030000,3433333.33333333,0.85754678763456,test,585703,7.85802912712097,0,20,1,9
4532500,6475000,0.867172974951353,train,585703,7.85802912712097,0,20,1,9
1001250,3337500,0.857539529511955,test,901760,7.87809681892395,0,20,1,9
5692500,8132142.85714286,0.878765827965856,train,901760,7.87809681892395,0,20,1,9
910000,3033333.33333333,0.850331172515713,test,509440,7.71923899650574,0,20,1,9
4228750,6041071.42857143,0.881707944938856,train,509440,7.71923899650574,0,20,1,9
1430000,4766666.66666667,0.855303537749833,test,703033,8.01061391830444,0,20,1,9
3570000,5100000,0.88315609896557,train,703033,8.01061391830444,0,20,1,9
1347500,4491666.66666667,0.851974233848503,test,516993,7.82020211219788,0,20,1,9
4346250,6208928.57142857,0.885398347164386,train,516993,7.82020211219788,0,20,1,9
1186250,3954166.66666667,0.854352294938743,test,274566,7.86888885498047,0,20,1,9
4180000,5971428.57142857,0.890826112526445,train,274566,7.86888885498047,0,20,1,9
1631250,5437500,0.86416775732464,test,676170,7.95007395744324,0,20,1,9
4548750,6498214.28571429,0.860669571969396,train,676170,7.95007395744324,0,20,1,9
1308750,4362500,0.820800964760682,test,386707,7.7359459400177,0,20,1,9
4578750,6541071.42857143,0.835956290720395,train,386707,7.7359459400177,0,20,1,9
1012500,3375000,0.7799254538746,test,118327,8.00646281242371,0,20,1,9
5416250,7737500,0.833388131321101,train,118327,8.00646281242371,0,20,1,9
840000,2800000,0.829876741765675,test,189182,7.76844906806946,0,20,1,9
4668750,6669642.85714286,0.841965967870076,train,189182,7.76844906806946,0,20,1,9
1531250,5104166.66666667,0.83227075847565,test,344297,7.56224703788757,0,20,1,9
4048750,5783928.57142857,0.840053657166786,train,344297,7.56224703788757,0,20,1,9
1133750,3779166.66666667,0.841051188078108,test,725804,7.63012313842773,0,20,1,9
3965000,5664285.71428572,0.872768739997769,train,725804,7.63012313842773,0,20,1,9
942500,3141666.66666667,0.851567840232613,test,785830,7.88311696052551,0,20,1,9
5080000,7257142.85714286,0.884037622059826,train,785830,7.88311696052551,0,20,1,9
1473750,4912500,0.826014532415204,test,679401,8.16354489326477,0,20,1,9
3536250,5051785.71428571,0.846300981054454,train,679401,8.16354489326477,0,20,1,9
1032500,3441666.66666667,0.852946209777751,test,495811,7.71637296676636,0,20,1,9
4736250,6766071.42857143,0.884831138643642,train,495811,7.71637296676636,0,20,1,9
941250,3137500,0.849634760245529,test,852342,8.05593395233154,0,20,1,9
4516250,6451785.71428571,0.866130529031169,train,852342,8.05593395233154,0,20,1,9
1566250,5220833.33333333,0.800603692050782,test,640892,7.43324613571167,0,20,1,9
4046250,5780357.14285714,0.810607051121543,train,640892,7.43324613571167,0,20,1,9
1346250,4487500,0.803870735347657,test,464734,7.78749203681946,0,20,1,9
3338750,4769642.85714286,0.820869123899955,train,464734,7.78749203681946,0,20,1,9
1517500,5058333.33333333,0.796747791448229,test,992944,7.57517910003662,0,20,1,9
3605000,5150000,0.811848198627745,train,992944,7.57517910003662,0,20,1,9
825000,2750000,0.841638973509139,test,130582,7.79723286628723,0,20,1,9
3547500,5067857.14285714,0.865057964405264,train,130582,7.79723286628723,0,20,1,9
768750,2562500,0.865246461343668,test,430882,7.73924899101257,0,20,1,9
4008750,5726785.71428572,0.87649036002906,train,430882,7.73924899101257,0,20,1,9
1122500,3741666.66666667,0.8086260612784,test,327801,7.65830397605896,0,20,1,9
4118750,5883928.57142857,0.810939893381464,train,327801,7.65830397605896,0,20,1,9
1023750,3412500,0.842870618727696,test,955166,7.5827751159668,0,20,1,9
4051250,5787500,0.881830887129177,train,955166,7.5827751159668,0,20,1,9
682500,2275000,0.826959803353265,test,957194,7.63072896003723,0,20,1,9
3733750,5333928.57142857,0.845736105317471,train,957194,7.63072896003723,0,20,1,9
1348750,4495833.33333333,0.867875157351198,test,774355,8.04885292053223,0,20,1,9
4880000,6971428.57142857,0.876259184522949,train,774355,8.04885292053223,0,20,1,9
527500,1758333.33333333,0.797047916349188,test,470590,7.61674308776856,0,20,1,9
4110000,5871428.57142857,0.815259418227507,train,470590,7.61674308776856,0,20,1,9
998750,3329166.66666667,0.861267723906651,test,651887,7.65583896636963,0,20,1,9
3691250,5273214.28571429,0.865110166049567,train,651887,7.65583896636963,0,20,1,9
778750,2595833.33333333,0.830762753348292,test,818246,7.85392713546753,0,20,1,9
4611250,6587500,0.872500082937192,train,818246,7.85392713546753,0,20,1,9
865000,2883333.33333333,0.828118469220905,test,113827,7.80940389633179,0,20,1,9
4848750,6926785.71428571,0.869529008042698,train,113827,7.80940389633179,0,20,1,9
845000,2816666.66666667,0.814629508672262,test,212959,7.6854419708252,0,20,1,9
4251250,6073214.28571429,0.847472840396834,train,212959,7.6854419708252,0,20,1,9
993750,3312500,0.797048222599087,test,875960,7.47011613845825,0,20,1,9
3863750,5519642.85714286,0.816195627156465,train,875960,7.47011613845825,0,20,1,9
602500,2008333.33333333,0.8456509084352,test,858970,8.83979797363281,0,20,1,9
3971250,5673214.28571429,0.88476471038299,train,858970,8.83979797363281,0,20,1,9
1e+06,3333333.33333333,0.843896617139116,test,672427,7.9063720703125,0,20,1,9
3866250,5523214.28571429,0.873249871040798,train,672427,7.9063720703125,0,20,1,9
1047500,3491666.66666667,0.842211538320193,test,885779,7.98457884788513,0,20,1,9
5182500,7403571.42857143,0.888980774026176,train,885779,7.98457884788513,0,20,1,9
1098750,3662500,0.865680662450382,test,222732,7.76241993904114,0,20,1,9
4717500,6739285.71428571,0.877735629160416,train,222732,7.76241993904114,0,20,1,9
260000,866666.666666667,0.860031239939691,test,186433,7.98112511634827,0,20,1,9
4037500,5767857.14285714,0.880233350826969,train,186433,7.98112511634827,0,20,1,9
630000,2100000,0.842983624940404,test,185878,7.78202605247498,0,20,1,9
4380000,6257142.85714286,0.874142917862527,train,185878,7.78202605247498,0,20,1,9
473750,1579166.66666667,0.779773921424606,test,235635,7.39934086799622,0,20,1,9
3273750,4676785.71428572,0.810135582065101,train,235635,7.39934086799622,0,20,1,9
725000,2416666.66666667,0.816205960652033,test,988363,7.43081998825073,0,20,1,9
2828750,4041071.42857143,0.809968171184338,train,988363,7.43081998825073,0,20,1,9
1310000,4366666.66666667,0.816117240056311,test,398999,7.665687084198,0,20,1,9
4167500,5953571.42857143,0.811687219725284,train,398999,7.665687084198,0,20,1,9
1817500,6058333.33333333,0.851958370103738,test,917915,8.20677304267883,0,20,1,9
4751250,6787500,0.864037808906833,train,917915,8.20677304267883,0,20,1,9
852500,2841666.66666667,0.837321676808847,test,426236,7.86361694335938,0,20,1,9
5023750,7176785.71428571,0.888312969813397,train,426236,7.86361694335938,0,20,1,9
1202500,4008333.33333333,0.81277103116056,test,793416,7.93588590621948,0,20,1,9
3261250,4658928.57142857,0.808063156037954,train,793416,7.93588590621948,0,20,1,9
1183750,3945833.33333333,0.857587518871119,test,943165,8.57802987098694,0,20,1,10
4511250,6444642.85714286,0.867883638458085,train,943165,8.57802987098694,0,20,1,10
723750,2412500,0.855617076396365,test,433089,8.67595195770264,0,20,1,10
4505000,6435714.28571429,0.888548463212527,train,433089,8.67595195770264,0,20,1,10
171250,570833.333333333,0.792392979135317,test,646686,8.48653793334961,0,20,1,10
4826250,6894642.85714286,0.865627326264864,train,646686,8.48653793334961,0,20,1,10
797500,2658333.33333333,0.799063101934176,test,421880,8.44345688819885,0,20,1,10
5338750,7626785.71428571,0.855840563785385,train,421880,8.44345688819885,0,20,1,10
1615000,5383333.33333333,0.831101649486456,test,212941,8.53181791305542,0,20,1,10
4497500,6425000,0.866005040966262,train,212941,8.53181791305542,0,20,1,10
838750,2795833.33333333,0.842726987525094,test,619097,8.68198299407959,0,20,1,10
3641250,5201785.71428571,0.869646651000678,train,619097,8.68198299407959,0,20,1,10
893750,2979166.66666667,0.812397865658704,test,643508,8.47337484359741,0,20,1,10
5025000,7178571.42857143,0.850479563143174,train,643508,8.47337484359741,0,20,1,10
1458750,4862500,0.845143207352742,test,223196,8.52295207977295,0,20,1,10
4208750,6012500,0.885628788067919,train,223196,8.52295207977295,0,20,1,10
965000,3216666.66666667,0.811828240846681,test,344194,8.54811692237854,0,20,1,10
5471250,7816071.42857143,0.856269745528508,train,344194,8.54811692237854,0,20,1,10
1196250,3987500,0.855910371924577,test,466324,8.62521386146545,0,20,1,10
4658750,6655357.14285714,0.884167057912636,train,466324,8.62521386146545,0,20,1,10
1058750,3529166.66666667,0.867462148737491,test,559889,8.52394199371338,0,20,1,10
5413750,7733928.57142857,0.864119355400705,train,559889,8.52394199371338,0,20,1,10
1215000,4050000,0.844911161804317,test,426105,8.35701417922974,0,20,1,10
3590000,5128571.42857143,0.862264618473552,train,426105,8.35701417922974,0,20,1,10
1041250,3470833.33333333,0.848485465624796,test,887463,8.62817811965942,0,20,1,10
4517500,6453571.42857143,0.874025230043321,train,887463,8.62817811965942,0,20,1,10
216250,720833.333333333,0.844911590554175,test,575670,9.14754986763,0,20,1,10
4612500,6589285.71428571,0.894041866156128,train,575670,9.14754986763,0,20,1,10
836250,2787500,0.85170709206166,test,341712,8.5252320766449,0,20,1,10
4833750,6905357.14285714,0.882043198489684,train,341712,8.5252320766449,0,20,1,10
1095000,3650000,0.860103055540992,test,511553,8.55605602264404,0,20,1,10
5122500,7317857.14285714,0.879062074680528,train,511553,8.55605602264404,0,20,1,10
1003750,3345833.33333333,0.858706586626827,test,621715,8.80710816383362,0,20,1,10
4103750,5862500,0.884456244591839,train,621715,8.80710816383362,0,20,1,10
561250,1870833.33333333,0.837400964907682,test,930317,8.52100801467896,0,20,1,10
3943750,5633928.57142857,0.868643021256438,train,930317,8.52100801467896,0,20,1,10
926250,3087500,0.837904470366525,test,958759,8.68438315391541,0,20,1,10
4632500,6617857.14285714,0.875055608293665,train,958759,8.68438315391541,0,20,1,10
727500,2425000,0.841627550387908,test,854580,8.46101188659668,0,20,1,10
5292500,7560714.28571429,0.881122657343966,train,854580,8.46101188659668,0,20,1,10
772500,2575000,0.842260568929012,test,119687,8.51664805412293,0,20,1,10
4378750,6255357.14285714,0.872845194742471,train,119687,8.51664805412293,0,20,1,10
1493750,4979166.66666667,0.855336245239039,test,710540,8.56728911399841,0,20,1,10
5561250,7944642.85714286,0.879190955375664,train,710540,8.56728911399841,0,20,1,10
1048750,3495833.33333333,0.83971615289367,test,251789,8.82639813423157,0,20,1,10
3627500,5182142.85714286,0.858166556678155,train,251789,8.82639813423157,0,20,1,10
927500,3091666.66666667,0.859009743401785,test,831311,8.67193007469177,0,20,1,10
4596250,6566071.42857143,0.886684097944707,train,831311,8.67193007469177,0,20,1,10
982500,3275000,0.812057070771167,test,400758,8.44641089439392,0,20,1,10
3796250,5423214.28571429,0.817627861055541,train,400758,8.44641089439392,0,20,1,10
768750,2562500,0.869531019929763,test,810489,8.63509702682495,0,20,1,10
2902500,4146428.57142857,0.873419177308366,train,810489,8.63509702682495,0,20,1,10
718750,2395833.33333333,0.81685821168679,test,175018,8.282634973526,0,20,1,10
4266250,6094642.85714286,0.84526177635786,train,175018,8.282634973526,0,20,1,10
1168750,3895833.33333333,0.871725024830742,test,778192,8.4827299118042,0,20,1,10
5233750,7476785.71428572,0.877203188089955,train,778192,8.4827299118042,0,20,1,10
620000,2066666.66666667,0.795057690130962,test,320524,8.41142296791077,0,20,1,10
4558750,6512500,0.853501213462522,train,320524,8.41142296791077,0,20,1,10
638750,2129166.66666667,0.849399192823266,test,288488,8.9259819984436,0,20,1,10
4755000,6792857.14285714,0.874835569586951,train,288488,8.9259819984436,0,20,1,10
1058750,3529166.66666667,0.820523931102103,test,871386,8.67761611938477,0,20,1,10
4515000,6450000,0.841912409173681,train,871386,8.67761611938477,0,20,1,10
585000,1950000,0.830017371719267,test,699829,8.67208099365234,0,20,1,10
5131250,7330357.14285714,0.88379423308489,train,699829,8.67208099365234,0,20,1,10
866250,2887500,0.83894063627459,test,964557,8.61310195922852,0,20,1,10
5187500,7410714.28571429,0.867599027623951,train,964557,8.61310195922852,0,20,1,10
933750,3112500,0.87310045437685,test,229601,8.94717907905579,0,20,1,10
4462500,6375000,0.887908478567628,train,229601,8.94717907905579,0,20,1,10
705000,2350000,0.863741733090228,test,844578,8.72679591178894,0,20,1,10
4381250,6258928.57142857,0.879944287516137,train,844578,8.72679591178894,0,20,1,10
1302500,4341666.66666667,0.856266571182031,test,712561,8.62685894966126,0,20,1,10
4353750,6219642.85714286,0.863491640301163,train,712561,8.62685894966126,0,20,1,10
773750,2579166.66666667,0.845120881735109,test,868040,8.6207709312439,0,20,1,10
5140000,7342857.14285714,0.876142253736935,train,868040,8.6207709312439,0,20,1,10
1231250,4104166.66666667,0.818881084144242,test,853913,8.57366108894348,0,20,1,10
3940000,5628571.42857143,0.811551413578358,train,853913,8.57366108894348,0,20,1,10
965000,3216666.66666667,0.869413174968652,test,868784,8.52811503410339,0,20,1,10
4345000,6207142.85714286,0.875643144557518,train,868784,8.52811503410339,0,20,1,10
1415000,4716666.66666667,0.856554752336932,test,633751,8.71198701858521,0,20,1,10
4821250,6887500,0.884076578427102,train,633751,8.71198701858521,0,20,1,10
665000,2216666.66666667,0.828331680400545,test,950141,8.62149214744568,0,20,1,10
6175000,8821428.57142857,0.876775862480065,train,950141,8.62149214744568,0,20,1,10
882500,2941666.66666667,0.821493732657068,test,709609,8.58987712860107,0,20,1,10
4140000,5914285.71428572,0.844159199571647,train,709609,8.58987712860107,0,20,1,10
915000,3050000,0.861101307711568,test,637945,8.42965388298035,0,20,1,10
4907500,7010714.28571429,0.866236104319308,train,637945,8.42965388298035,0,20,1,10
386250,1287500,0.85714033276869,test,730768,8.71837210655212,0,20,1,10
3635000,5192857.14285714,0.871426789316362,train,730768,8.71837210655212,0,20,1,10
731250,2437500,0.843474451653431,test,767625,8.48304581642151,0,20,1,10
3821250,5458928.57142857,0.882786818174692,train,767625,8.48304581642151,0,20,1,10
923750,3079166.66666667,0.821973932498602,test,273723,8.80878710746765,0,20,1,10
3217500,4596428.57142857,0.847261499160344,train,273723,8.80878710746765,0,20,1,10
811250,2704166.66666667,0.854747510433322,test,213770,8.46230506896973,0,20,1,10
3897500,5567857.14285714,0.883094330664786,train,213770,8.46230506896973,0,20,1,10
1607500,5358333.33333333,0.859594221333907,test,397339,8.82299709320068,0,20,1,10
3357500,4796428.57142857,0.881296881523453,train,397339,8.82299709320068,0,20,1,10
1385000,4616666.66666667,0.821502858904056,test,437556,8.74687504768372,0,20,1,10
5152500,7360714.28571429,0.887602939971485,train,437556,8.74687504768372,0,20,1,10
857500,2858333.33333333,0.854111245643289,test,292442,9.40674686431885,0,20,1,10
5711250,8158928.57142857,0.895287499784947,train,292442,9.40674686431885,0,20,1,10
586250,1954166.66666667,0.853233165933055,test,883505,8.45527100563049,0,20,1,10
3813750,5448214.28571429,0.8672639927716,train,883505,8.45527100563049,0,20,1,10
1112500,3708333.33333333,0.847518328443952,test,794374,8.500657081604,0,20,1,10
4351250,6216071.42857143,0.884528314151682,train,794374,8.500657081604,0,20,1,10
802500,2675000,0.8612739407796,test,420696,8.49199104309082,0,20,1,10
4221250,6030357.14285714,0.879699434943697,train,420696,8.49199104309082,0,20,1,10
797500,2658333.33333333,0.846825866797464,test,925615,8.67892503738403,0,20,1,10
4571250,6530357.14285714,0.887914428287749,train,925615,8.67892503738403,0,20,1,10
1040000,3466666.66666667,0.806367590773695,test,731666,8.6091959476471,0,20,1,10
4726250,6751785.71428571,0.867815073681536,train,731666,8.6091959476471,0,20,1,10
843750,2812500,0.847214406044246,test,556680,8.59536504745483,0,20,1,10
4780000,6828571.42857143,0.879642343425741,train,556680,8.59536504745483,0,20,1,10
898750,2995833.33333333,0.85829921301126,test,944592,8.56997299194336,0,20,1,10
5740000,8200000,0.885852264266089,train,944592,8.56997299194336,0,20,1,10
1022500,3408333.33333333,0.851630774586844,test,585703,8.66864705085754,0,20,1,10
4717500,6739285.71428571,0.870426221350808,train,585703,8.66864705085754,0,20,1,10
996250,3320833.33333333,0.857252389606711,test,901760,8.35790610313416,0,20,1,10
5768750,8241071.42857143,0.882449876720229,train,901760,8.35790610313416,0,20,1,10
908750,3029166.66666667,0.850348353135044,test,509440,8.44304394721985,0,20,1,10
4325000,6178571.42857143,0.883482301764017,train,509440,8.44304394721985,0,20,1,10
1388750,4629166.66666667,0.85501612221968,test,703033,8.83301687240601,0,20,1,10
3973750,5676785.71428571,0.889359542966389,train,703033,8.83301687240601,0,20,1,10
1288750,4295833.33333333,0.852008472587204,test,516993,8.94666814804077,0,20,1,10
4858750,6941071.42857143,0.890223082316604,train,516993,8.94666814804077,0,20,1,10
1207500,4025000,0.854851176024112,test,274566,8.66704511642456,0,20,1,10
4478750,6398214.28571429,0.892418501002951,train,274566,8.66704511642456,0,20,1,10
1540000,5133333.33333333,0.869474608698379,test,676170,8.65482997894287,0,20,1,10
5306250,7580357.14285714,0.879600431825191,train,676170,8.65482997894287,0,20,1,10
1255000,4183333.33333333,0.859129578987239,test,386707,8.46278405189514,0,20,1,10
5335000,7621428.57142857,0.883132171109061,train,386707,8.46278405189514,0,20,1,10
990000,3300000,0.822653623524304,test,118327,8.65280699729919,0,20,1,10
6093750,8705357.14285714,0.877531863863495,train,118327,8.65280699729919,0,20,1,10
837500,2791666.66666667,0.831488167483905,test,189182,8.25334405899048,0,20,1,10
4860000,6942857.14285714,0.843394338096048,train,189182,8.25334405899048,0,20,1,10
1493750,4979166.66666667,0.829168140749514,test,344297,8.39940810203552,0,20,1,10
4480000,6400000,0.844526489645614,train,344297,8.39940810203552,0,20,1,10
1077500,3591666.66666667,0.840634198215715,test,725804,8.35735011100769,0,20,1,10
4157500,5939285.71428571,0.874730672824857,train,725804,8.35735011100769,0,20,1,10
1011250,3370833.33333333,0.839744236009402,test,785830,8.61900997161865,0,20,1,10
5955000,8507142.85714286,0.892791443591416,train,785830,8.61900997161865,0,20,1,10
946250,3154166.66666667,0.867126651973205,test,679401,8.64883208274841,0,20,1,10
3896250,5566071.42857143,0.885124497416879,train,679401,8.64883208274841,0,20,1,10
1030000,3433333.33333333,0.852941830404196,test,495811,8.5693039894104,0,20,1,10
4971250,7101785.71428572,0.887605721367508,train,495811,8.5693039894104,0,20,1,10
861250,2870833.33333333,0.860681102225236,test,852342,8.52273297309876,0,20,1,10
4900000,7e+06,0.884051865499135,train,852342,8.52273297309876,0,20,1,10
1518750,5062500,0.800720465137247,test,640892,8.16932606697083,0,20,1,10
4843750,6919642.85714286,0.811732624893822,train,640892,8.16932606697083,0,20,1,10
982500,3275000,0.857158860887576,test,464734,8.48070907592773,0,20,1,10
4552500,6503571.42857143,0.873815172959429,train,464734,8.48070907592773,0,20,1,10
1478750,4929166.66666667,0.836616720166482,test,992944,8.32384300231934,0,20,1,10
4235000,6050000,0.865101597555368,train,992944,8.32384300231934,0,20,1,10
1137500,3791666.66666667,0.837897885993698,test,130582,8.55807089805603,0,20,1,10
5255000,7507142.85714286,0.873146914526736,train,130582,8.55807089805603,0,20,1,10
711250,2370833.33333333,0.864759952754216,test,430882,8.76795792579651,0,20,1,10
4605000,6578571.42857143,0.881505368464429,train,430882,8.76795792579651,0,20,1,10
977500,3258333.33333333,0.86089345590516,test,327801,8.60768985748291,0,20,1,10
4703750,6719642.85714286,0.870353832154728,train,327801,8.60768985748291,0,20,1,10
1191250,3970833.33333333,0.843594287238885,test,955166,8.49917197227478,0,20,1,10
4451250,6358928.57142857,0.882597234632894,train,955166,8.49917197227478,0,20,1,10
682500,2275000,0.853810416367563,test,957194,8.54913902282715,0,20,1,10
3782500,5403571.42857143,0.876026797763731,train,957194,8.54913902282715,0,20,1,10
1336250,4454166.66666667,0.867659741172285,test,774355,8.70335197448731,0,20,1,10
5007500,7153571.42857143,0.876878712448714,train,774355,8.70335197448731,0,20,1,10
503750,1679166.66666667,0.840403714541774,test,470590,8.48342084884644,0,20,1,10
4460000,6371428.57142857,0.868937058555721,train,470590,8.48342084884644,0,20,1,10
1026250,3420833.33333333,0.870920169471344,test,651887,8.41515493392944,0,20,1,10
4032500,5760714.28571429,0.880658265145952,train,651887,8.41515493392944,0,20,1,10
710000,2366666.66666667,0.8285639403239,test,818246,8.35268902778626,0,20,1,10
5326250,7608928.57142857,0.875518267726818,train,818246,8.35268902778626,0,20,1,10
1036250,3454166.66666667,0.836384705243047,test,113827,8.66183996200562,0,20,1,10
5556250,7937500,0.88596101348598,train,113827,8.66183996200562,0,20,1,10
845000,2816666.66666667,0.814629508672262,test,212959,8.575767993927,0,20,1,10
4251250,6073214.28571429,0.847488721270899,train,212959,8.575767993927,0,20,1,10
1025000,3416666.66666667,0.796181841634992,test,875960,8.18276214599609,0,20,1,10
4017500,5739285.71428571,0.81640778150268,train,875960,8.18276214599609,0,20,1,10
577500,1925000,0.84279742500185,test,858970,8.64750814437866,0,20,1,10
4415000,6307142.85714286,0.888225310977459,train,858970,8.64750814437866,0,20,1,10
996250,3320833.33333333,0.855081169698214,test,672427,9.09148812294006,0,20,1,10
4103750,5862500,0.888230470018469,train,672427,9.09148812294006,0,20,1,10
995000,3316666.66666667,0.83980827286327,test,885779,8.8615140914917,0,20,1,10
5740000,8200000,0.894836134165482,train,885779,8.8615140914917,0,20,1,10
1103750,3679166.66666667,0.864905360206231,test,222732,8.67202186584473,0,20,1,10
5275000,7535714.28571429,0.881805456421592,train,222732,8.67202186584473,0,20,1,10
250000,833333.333333333,0.859939548719949,test,186433,8.73917102813721,0,20,1,10
4316250,6166071.42857143,0.882045273321394,train,186433,8.73917102813721,0,20,1,10
617500,2058333.33333333,0.842600200066934,test,185878,8.77585792541504,0,20,1,10
4463750,6376785.71428571,0.877832641562011,train,185878,8.77585792541504,0,20,1,10
596250,1987500,0.813337807848523,test,235635,8.49222493171692,0,20,1,10
4332500,6189285.71428571,0.851799711268662,train,235635,8.49222493171692,0,20,1,10
712500,2375000,0.814656274913429,test,988363,8.38114094734192,0,20,1,10
3053750,4362500,0.816009430637243,train,988363,8.38114094734192,0,20,1,10
1276250,4254166.66666667,0.850930074818075,test,398999,8.60059905052185,0,20,1,10
4637500,6625000,0.876035147559452,train,398999,8.60059905052185,0,20,1,10
1808750,6029166.66666667,0.842528261965673,test,917915,8.76702094078064,0,20,1,10
5260000,7514285.71428571,0.869383680100518,train,917915,8.76702094078064,0,20,1,10
835000,2783333.33333333,0.798716427048579,test,426236,8.86942005157471,0,20,1,10
5626250,8037500,0.897141496501867,train,426236,8.86942005157471,0,20,1,10
1157500,3858333.33333333,0.868380959684283,test,793416,8.41826009750366,0,20,1,10
4237500,6053571.42857143,0.880904205603127,train,793416,8.41826009750366,0,20,1,10
1156250,3854166.66666667,0.854026751296172,test,943165,9.96811985969543,0,20,1,12
5332500,7617857.14285714,0.893537962433164,train,943165,9.96811985969543,0,20,1,12
